trial_uid,subject,source_file,source_file_sha256,session_T_or_E,source_record_index,task_run_index,within_run_trial_index,trial_sample_matlab,trial_sample_zero_based,cue_sample_zero_based,source_label,canonical_class,artifact_flag,retained,exclusion_reason,epoch_start_sample,epoch_stop_sample_inclusive
S01:T:record05:trial048,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,5,2,47,94758,94757,95257,1,left_hand,0,True,,95382,95882
S01:T:record06:trial001,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,0,251,250,750,2,right_hand,0,True,,875,1375
S01:T:record06:trial002,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,1,2254,2253,2753,1,left_hand,0,True,,2878,3378
S01:T:record06:trial003,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,2,4172,4171,4671,1,left_hand,0,True,,4796,5296
S01:T:record06:trial004,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,3,6124,6123,6623,3,feet,0,True,,6748,7248
S01:T:record06:trial005,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,4,8132,8131,8631,3,feet,0,True,,8756,9256
S01:T:record06:trial006,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,5,10243,10242,10742,2,right_hand,0,True,,10867,11367
S01:T:record06:trial007,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,6,12160,12159,12659,3,feet,0,True,,12784,13284
S01:T:record06:trial008,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,7,14210,14209,14709,4,tongue,0,True,,14834,15334
S01:T:record06:trial009,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,8,16141,16140,16640,1,left_hand,0,True,,16765,17265
S01:T:record06:trial010,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,9,18139,18138,18638,4,tongue,0,True,,18763,19263
S01:T:record06:trial011,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,10,20045,20044,20544,1,left_hand,0,True,,20669,21169
S01:T:record06:trial012,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,11,21940,21939,22439,1,left_hand,0,True,,22564,23064
S01:T:record06:trial013,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,12,23912,23911,24411,2,right_hand,0,True,,24536,25036
S01:T:record06:trial014,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,13,25856,25855,26355,4,tongue,0,True,,26480,26980
S01:T:record06:trial015,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,14,27823,27822,28322,3,feet,0,True,,28447,28947
S01:T:record06:trial016,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,15,29943,29942,30442,2,right_hand,0,True,,30567,31067
S01:T:record06:trial017,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,16,31951,31950,32450,4,tongue,0,True,,32575,33075
S01:T:record06:trial018,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,17,34017,34016,34516,3,feet,0,True,,34641,35141
S01:T:record06:trial019,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,18,36053,36052,36552,4,tongue,0,True,,36677,37177
S01:T:record06:trial020,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,19,38119,38118,38618,3,feet,0,True,,38743,39243
S01:T:record06:trial021,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,20,40189,40188,40688,4,tongue,0,True,,40813,41313
S01:T:record06:trial022,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,21,42269,42268,42768,2,right_hand,0,True,,42893,43393
S01:T:record06:trial023,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,22,44181,44180,44680,2,right_hand,0,True,,44805,45305
S01:T:record06:trial024,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,23,46212,46211,46711,4,tongue,0,True,,46836,47336
S01:T:record06:trial025,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,24,48165,48164,48664,1,left_hand,0,True,,48789,49289
S01:T:record06:trial026,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,25,50126,50125,50625,2,right_hand,0,True,,50750,51250
S01:T:record06:trial027,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,26,52230,52229,52729,2,right_hand,0,True,,52854,53354
S01:T:record06:trial028,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,27,54234,54233,54733,2,right_hand,0,True,,54858,55358
S01:T:record06:trial029,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,28,56209,56208,56708,3,feet,0,True,,56833,57333
S01:T:record06:trial030,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,29,58235,58234,58734,4,tongue,0,True,,58859,59359
S01:T:record06:trial031,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,30,60306,60305,60805,1,left_hand,0,True,,60930,61430
S01:T:record06:trial032,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,31,62413,62412,62912,4,tongue,0,True,,63037,63537
S01:T:record06:trial033,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,32,64505,64504,65004,1,left_hand,0,True,,65129,65629
S01:T:record06:trial034,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,33,66596,66595,67095,3,feet,0,True,,67220,67720
S01:T:record06:trial035,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,34,68639,68638,69138,1,left_hand,0,True,,69263,69763
S01:T:record06:trial036,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,35,70703,70702,71202,4,tongue,0,True,,71327,71827
S01:T:record06:trial037,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,36,72723,72722,73222,1,left_hand,0,True,,73347,73847
S01:T:record06:trial038,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,37,74695,74694,75194,3,feet,0,True,,75319,75819
S01:T:record06:trial039,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,38,76658,76657,77157,1,left_hand,0,True,,77282,77782
S01:T:record06:trial040,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,39,78583,78582,79082,2,right_hand,0,True,,79207,79707
S01:T:record06:trial041,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,40,80664,80663,81163,3,feet,0,True,,81288,81788
S01:T:record06:trial042,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,41,82642,82641,83141,3,feet,0,True,,83266,83766
S01:T:record06:trial043,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,42,84632,84631,85131,4,tongue,0,True,,85256,85756
S01:T:record06:trial044,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,43,86751,86750,87250,1,left_hand,0,True,,87375,87875
S01:T:record06:trial045,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,44,88657,88656,89156,2,right_hand,0,True,,89281,89781
S01:T:record06:trial046,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,45,90585,90584,91084,4,tongue,0,True,,91209,91709
S01:T:record06:trial047,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,46,92699,92698,93198,2,right_hand,0,True,,93323,93823
S01:T:record06:trial048,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,6,3,47,94758,94757,95257,3,feet,1,False,organizer_artifact_flag,95382,95882
S01:T:record07:trial001,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,0,251,250,750,3,feet,0,True,,875,1375
S01:T:record07:trial002,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,1,2254,2253,2753,1,left_hand,0,True,,2878,3378
S01:T:record07:trial003,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,2,4172,4171,4671,4,tongue,0,True,,4796,5296
S01:T:record07:trial004,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,3,6124,6123,6623,2,right_hand,0,True,,6748,7248
S01:T:record07:trial005,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,4,8132,8131,8631,4,tongue,0,True,,8756,9256
S01:T:record07:trial006,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,5,10243,10242,10742,1,left_hand,0,True,,10867,11367
S01:T:record07:trial007,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,6,12160,12159,12659,1,left_hand,0,True,,12784,13284
S01:T:record07:trial008,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,7,14210,14209,14709,3,feet,0,True,,14834,15334
S01:T:record07:trial009,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,8,16141,16140,16640,3,feet,0,True,,16765,17265
S01:T:record07:trial010,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,9,18139,18138,18638,2,right_hand,0,True,,18763,19263
S01:T:record07:trial011,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,10,20045,20044,20544,4,tongue,0,True,,20669,21169
S01:T:record07:trial012,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,11,21940,21939,22439,2,right_hand,0,True,,22564,23064
S01:T:record07:trial013,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,12,23912,23911,24411,2,right_hand,0,True,,24536,25036
S01:T:record07:trial014,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,13,25856,25855,26355,1,left_hand,0,True,,26480,26980
S01:T:record07:trial015,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,14,27823,27822,28322,2,right_hand,0,True,,28447,28947
S01:T:record07:trial016,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,15,29943,29942,30442,4,tongue,0,True,,30567,31067
S01:T:record07:trial017,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,16,31951,31950,32450,4,tongue,0,True,,32575,33075
S01:T:record07:trial018,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,17,34017,34016,34516,2,right_hand,0,True,,34641,35141
S01:T:record07:trial019,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,18,36053,36052,36552,2,right_hand,0,True,,36677,37177
S01:T:record07:trial020,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,19,38119,38118,38618,2,right_hand,0,True,,38743,39243
S01:T:record07:trial021,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,20,40189,40188,40688,2,right_hand,0,True,,40813,41313
S01:T:record07:trial022,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,21,42269,42268,42768,4,tongue,0,True,,42893,43393
S01:T:record07:trial023,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,22,44181,44180,44680,4,tongue,1,False,organizer_artifact_flag,44805,45305
S01:T:record07:trial024,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,23,46212,46211,46711,3,feet,0,True,,46836,47336
S01:T:record07:trial025,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,24,48165,48164,48664,4,tongue,0,True,,48789,49289
S01:T:record07:trial026,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,25,50126,50125,50625,1,left_hand,0,True,,50750,51250
S01:T:record07:trial027,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,26,52230,52229,52729,2,right_hand,0,True,,52854,53354
S01:T:record07:trial028,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,27,54234,54233,54733,3,feet,0,True,,54858,55358
S01:T:record07:trial029,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,28,56209,56208,56708,2,right_hand,0,True,,56833,57333
S01:T:record07:trial030,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,29,58235,58234,58734,1,left_hand,0,True,,58859,59359
S01:T:record07:trial031,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,30,60306,60305,60805,4,tongue,0,True,,60930,61430
S01:T:record07:trial032,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,31,62413,62412,62912,1,left_hand,0,True,,63037,63537
S01:T:record07:trial033,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,32,64505,64504,65004,4,tongue,0,True,,65129,65629
S01:T:record07:trial034,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,33,66596,66595,67095,1,left_hand,0,True,,67220,67720
S01:T:record07:trial035,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,34,68639,68638,69138,1,left_hand,0,True,,69263,69763
S01:T:record07:trial036,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,35,70703,70702,71202,1,left_hand,0,True,,71327,71827
S01:T:record07:trial037,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,36,72723,72722,73222,1,left_hand,0,True,,73347,73847
S01:T:record07:trial038,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,37,74695,74694,75194,3,feet,1,False,organizer_artifact_flag,75319,75819
S01:T:record07:trial039,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,38,76658,76657,77157,3,feet,0,True,,77282,77782
S01:T:record07:trial040,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,39,78583,78582,79082,4,tongue,0,True,,79207,79707
S01:T:record07:trial041,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,40,80664,80663,81163,2,right_hand,0,True,,81288,81788
S01:T:record07:trial042,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,41,82642,82641,83141,3,feet,0,True,,83266,83766
S01:T:record07:trial043,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,42,84632,84631,85131,3,feet,0,True,,85256,85756
S01:T:record07:trial044,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,43,86751,86750,87250,3,feet,0,True,,87375,87875
S01:T:record07:trial045,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,44,88657,88656,89156,4,tongue,0,True,,89281,89781
S01:T:record07:trial046,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,45,90585,90584,91084,3,feet,0,True,,91209,91709
S01:T:record07:trial047,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,46,92699,92698,93198,1,left_hand,0,True,,93323,93823
S01:T:record07:trial048,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,7,4,47,94758,94757,95257,3,feet,0,True,,95382,95882
S01:T:record08:trial001,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,0,251,250,750,1,left_hand,0,True,,875,1375
S01:T:record08:trial002,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,1,2254,2253,2753,4,tongue,0,True,,2878,3378
S01:T:record08:trial003,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,2,4172,4171,4671,2,right_hand,0,True,,4796,5296
S01:T:record08:trial004,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,3,6124,6123,6623,4,tongue,0,True,,6748,7248
S01:T:record08:trial005,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,4,8132,8131,8631,4,tongue,0,True,,8756,9256
S01:T:record08:trial006,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,5,10243,10242,10742,3,feet,0,True,,10867,11367
S01:T:record08:trial007,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,6,12160,12159,12659,4,tongue,0,True,,12784,13284
S01:T:record08:trial008,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,7,14210,14209,14709,4,tongue,0,True,,14834,15334
S01:T:record08:trial009,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,8,16141,16140,16640,3,feet,0,True,,16765,17265
S01:T:record08:trial010,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,9,18139,18138,18638,2,right_hand,0,True,,18763,19263
S01:T:record08:trial011,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,10,20045,20044,20544,4,tongue,0,True,,20669,21169
S01:T:record08:trial012,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,11,21940,21939,22439,3,feet,0,True,,22564,23064
S01:T:record08:trial013,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,12,23912,23911,24411,1,left_hand,0,True,,24536,25036
S01:T:record08:trial014,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,13,25856,25855,26355,2,right_hand,0,True,,26480,26980
S01:T:record08:trial015,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,14,27823,27822,28322,2,right_hand,1,False,organizer_artifact_flag,28447,28947
S01:T:record08:trial016,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,15,29943,29942,30442,2,right_hand,0,True,,30567,31067
S01:T:record08:trial017,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,16,31951,31950,32450,3,feet,0,True,,32575,33075
S01:T:record08:trial018,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,17,34017,34016,34516,2,right_hand,0,True,,34641,35141
S01:T:record08:trial019,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,18,36053,36052,36552,4,tongue,0,True,,36677,37177
S01:T:record08:trial020,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,19,38119,38118,38618,3,feet,0,True,,38743,39243
S01:T:record08:trial021,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,20,40189,40188,40688,4,tongue,0,True,,40813,41313
S01:T:record08:trial022,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,21,42269,42268,42768,2,right_hand,0,True,,42893,43393
S01:T:record08:trial023,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,22,44181,44180,44680,3,feet,0,True,,44805,45305
S01:T:record08:trial024,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,23,46212,46211,46711,1,left_hand,0,True,,46836,47336
S01:T:record08:trial025,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,24,48165,48164,48664,4,tongue,0,True,,48789,49289
S01:T:record08:trial026,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,25,50126,50125,50625,1,left_hand,0,True,,50750,51250
S01:T:record08:trial027,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,26,52230,52229,52729,3,feet,0,True,,52854,53354
S01:T:record08:trial028,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,27,54234,54233,54733,4,tongue,0,True,,54858,55358
S01:T:record08:trial029,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,28,56209,56208,56708,1,left_hand,0,True,,56833,57333
S01:T:record08:trial030,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,29,58235,58234,58734,3,feet,0,True,,58859,59359
S01:T:record08:trial031,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,30,60306,60305,60805,1,left_hand,0,True,,60930,61430
S01:T:record08:trial032,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,31,62413,62412,62912,2,right_hand,0,True,,63037,63537
S01:T:record08:trial033,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,32,64505,64504,65004,2,right_hand,0,True,,65129,65629
S01:T:record08:trial034,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,33,66596,66595,67095,1,left_hand,0,True,,67220,67720
S01:T:record08:trial035,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,34,68639,68638,69138,4,tongue,0,True,,69263,69763
S01:T:record08:trial036,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,35,70703,70702,71202,1,left_hand,0,True,,71327,71827
S01:T:record08:trial037,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,36,72723,72722,73222,4,tongue,1,False,organizer_artifact_flag,73347,73847
S01:T:record08:trial038,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,37,74695,74694,75194,3,feet,0,True,,75319,75819
S01:T:record08:trial039,S01,A01T.mat,054f02e70cf9c4ada1517e9b9864f45407939c1062c6793516585c6f511d0325,T,8,5,38,76658,76657,77157,3,feet,0,True,,77282,77782
